latitude,longitude,rwi,error
1.3951258,110.6872559,-0.668,0.509
3.3927908,103.4143066,-0.530,0.528
3.7436712,113.4558105,0.125,0.583
5.8892605,116.3122559,-0.282,0.448
4.7954168,115.4333496,-0.415,0.480
5.5613152,102.6672363,-0.303,0.532
6.2170122,100.3161621,0.389,0.522
4.8829942,103.0187988,-0.465,0.499
1.4610233,104.0075684,0.679,0.577
1.3511931,104.2053223,0.499,0.537
4.5107140,100.7116699,0.143,0.531
4.4449973,118.2897949,-0.259,0.560
6.5882169,117.2131348,-0.198,0.535
3.9848207,101.3269043,0.515,0.513
6.0640861,100.8654785,-0.612,0.483
6.0422360,100.5578613,-0.446,0.528
3.6340356,101.4147949,0.180,0.525
4.1163273,101.2390137,-0.375,0.502
2.2735730,111.7858887,0.606,0.511
4.8829942,115.3674316,-0.175,0.600
5.8674033,100.4479980,0.349,0.561
4.8611009,116.6418457,-0.279,0.468
5.4957038,100.4040527,0.282,0.544
5.4082108,118.5974121,-0.320,0.537
6.0640861,116.1584473,0.788,0.573
5.5175751,100.6457520,0.231,0.523
5.0143386,118.4655762,0.688,0.549
6.1077838,116.1804199,0.377,0.546
5.6269192,118.0480957,-0.789,0.538
4.9924497,102.0739746,0.005,0.552
4.3135463,101.1291504,0.082,0.562
4.4888091,100.7556152,-0.201,0.514
5.8455454,102.0959473,-0.408,0.538
2.7784514,102.2277832,0.305,0.526
4.6640299,101.5466309,-0.633,0.496
6.3480564,116.4660645,0.415,0.570
2.0100856,103.2604980,-0.036,0.500
1.3292264,110.6433105,-0.052,0.546
6.2170122,116.5539551,-0.281,0.561
3.8094460,100.8435059,0.192,0.545
5.6925158,101.8322754,0.526,0.552
6.1296313,116.1145020,0.202,0.626
2.1637921,111.2805176,-0.442,0.495
3.0417830,113.4777832,-0.366,0.447
1.0216743,110.4895020,-0.056,0.537
5.2550677,102.0300293,0.177,0.536
3.5243866,113.3679199,-0.343,0.535
1.4170918,111.5002441,-0.025,0.517
5.6050520,118.2238770,-0.605,0.458
2.8881803,112.0715332,0.368,0.557
4.5326183,114.0051270,0.339,0.489
4.0944111,100.9313965,0.528,0.521
4.5326183,100.8654785,-0.114,0.552
6.2388552,100.6677246,0.125,0.562
4.9486696,100.6457520,0.706,0.535
6.1733235,116.8835449,-0.551,0.457
1.5049538,104.1833496,-0.140,0.497
3.1295462,101.7004395,1.432,0.500
3.3708564,113.4118652,0.618,0.555
2.8881803,101.8542480,0.309,0.567
5.2769476,117.2131348,-0.251,0.537
5.5831840,100.3381348,0.599,0.561
5.2988268,117.2131348,-0.261,0.509
4.4888091,100.7995605,0.071,0.531
1.7465556,103.3703613,-0.113,0.480
6.0203850,102.1398926,0.770,0.557
3.4805234,101.8762207,-0.422,0.543
5.3425828,116.9934082,-0.327,0.526
3.4147247,101.3708496,-0.149,0.526
5.2331870,118.3117676,-0.617,0.526
2.9101249,101.6345215,0.563,0.561
6.5445599,100.2282715,0.579,0.554
4.3354564,100.7336426,0.188,0.541
6.5882169,100.2062988,0.122,0.509
0.9337965,110.7092285,-0.491,0.532
5.1456567,116.0046387,-0.398,0.470
3.8313699,113.6975098,-0.427,0.504
4.9048867,102.1398926,0.010,0.475
2.1637921,111.8957520,-0.808,0.505
2.6687122,102.5793457,0.297,0.495
5.9766803,102.3156738,0.339,0.533
4.4449973,100.7336426,-0.502,0.549
1.8344033,109.6984863,-0.175,0.561
1.7245930,110.3576660,0.359,0.507
6.2170122,116.4221191,-0.518,0.520
5.9111167,117.8503418,-0.343,0.521
2.5150610,102.8210449,1.175,0.573
5.5175751,116.2683105,-0.325,0.526
5.5394455,118.2678223,-1.023,0.557
4.4011829,117.7185059,0.083,0.586
2.5150610,101.9421387,-0.309,0.539
3.0417830,102.1618652,0.079,0.547
4.4669035,118.7072754,-0.045,0.573
7.3297783,117.2790527,-0.433,0.457
4.5545219,118.0480957,-0.555,0.532
3.4805234,101.7004395,0.290,0.554
4.7297265,100.9094238,0.196,0.536
4.8392069,103.2604980,-0.504,0.482
1.5928123,109.8962402,0.951,0.517
5.2550677,102.2497559,0.414,0.509
1.1754546,110.4675293,-0.647,0.525
5.6050520,100.6677246,0.849,0.559
1.5928123,103.4143066,0.298,0.535
4.6859294,118.2238770,0.722,0.546
5.6487856,100.7775879,0.014,0.540
5.3207052,102.0300293,-0.304,0.507
6.2825384,117.3010254,-0.638,0.515
6.2606973,117.3669434,0.040,0.558
5.1894234,118.2458496,-0.987,0.468
6.0203850,100.6896973,-0.181,0.524
4.0286586,115.6091309,-0.760,0.419
2.0540032,102.8869629,0.216,0.513
3.8532931,103.3703613,1.164,0.563
3.1734250,115.2136230,-0.035,0.522
3.6121068,101.9641113,0.539,0.527
6.7191648,116.9934082,-0.068,0.503
5.6269192,117.9162598,-0.737,0.452
5.2769476,102.0300293,-0.487,0.510
5.4519589,100.5578613,0.769,0.550
4.0505767,101.2609863,-0.691,0.504
4.4011829,118.5974121,0.126,0.507
4.2258996,101.1730957,-0.008,0.516
2.8223442,103.4362793,0.408,0.535
5.4300853,100.2502441,-0.198,0.547
2.3613917,111.9177246,-0.170,0.493
5.1675404,102.0300293,-0.529,0.499
6.4572344,100.2282715,1.027,0.551
5.6925158,118.2238770,-1.042,0.481
3.9190595,102.1618652,-0.948,0.509
2.8662354,102.4914551,-0.086,0.547
2.8662354,111.8957520,0.142,0.545
2.7126091,114.5544434,-0.010,0.408
6.5227299,116.9494629,-0.668,0.542
3.7436712,103.3044434,1.323,0.566
5.3207052,100.2062988,0.365,0.546
4.3354564,103.4143066,-0.177,0.539
6.7191648,116.7517090,-0.218,0.567
5.4082108,118.5314941,-0.109,0.599
6.6536952,100.2941895,0.770,0.542
1.5049538,111.5222168,-0.123,0.507
6.4354006,99.8107910,0.521,0.546
6.5008990,117.5646973,-0.393,0.553
5.4957038,117.8942871,-0.741,0.466
4.5764249,100.6896973,-0.099,0.525
4.4669035,118.4436035,-0.318,0.498
4.8611009,115.8728027,-0.344,0.531
3.7655967,101.0632324,-0.054,0.523
5.2988268,100.2062988,0.416,0.547
4.4011829,101.1071777,-0.069,0.527
3.7217452,101.2390137,0.153,0.522
6.3043786,117.3010254,-0.969,0.465
1.9881263,102.6672363,0.120,0.526
2.1198775,111.8957520,0.001,0.513
1.4829887,110.5114746,0.055,0.531
4.7516240,100.9313965,0.805,0.569
2.3833455,111.8957520,-0.373,0.499
6.5882169,116.6638184,-0.504,0.442
6.7409861,117.1691895,-0.745,0.466
5.3644596,117.8942871,-0.230,0.503
6.0422360,116.4880371,-0.041,0.560
6.2388552,100.5578613,-0.283,0.512
4.3354564,117.8063965,-0.641,0.488
5.2769476,103.1506348,0.647,0.569
2.3174830,103.8317871,-0.557,0.521
5.8018269,102.0739746,0.341,0.508
2.5589632,102.1179199,0.105,0.539
4.4669035,101.0852051,0.252,0.542
3.8094460,114.0710449,-0.364,0.494
1.7904800,111.4343262,-0.320,0.519
3.8752158,102.5793457,-0.157,0.510
1.9002862,103.1286621,-0.468,0.522
2.5370123,102.1179199,0.424,0.522
3.9629009,101.7883301,0.289,0.541
1.5928123,103.8537598,0.830,0.558
2.3174830,113.4338379,-0.620,0.433
5.9548266,100.7116699,-0.255,0.502
1.5049538,104.0954590,-0.189,0.529
1.6367402,111.3684082,-0.521,0.501
1.3511931,110.0500488,-0.279,0.528
3.1076060,101.3269043,0.291,0.555
2.0759616,111.5661621,-0.362,0.470
3.3927908,113.8732910,-0.615,0.572
3.1514858,101.4807129,0.568,0.547
1.4829887,111.6979980,-0.282,0.458
5.2550677,116.4440918,-0.621,0.412
6.1077838,100.4479980,0.840,0.533
5.1675404,101.9641113,0.229,0.523
2.3394375,112.0935059,-0.308,0.468
1.7026302,109.7863770,-0.430,0.521
2.4711573,101.8762207,0.694,0.513
4.7078283,101.1071777,1.142,0.502
2.8003980,101.8762207,-0.104,0.502
3.5463174,102.5134277,0.229,0.507
6.7628064,117.0812988,-0.515,0.509
4.3573658,101.1511230,0.431,0.528
4.4669035,101.1950684,0.484,0.534
1.8563646,103.0847168,0.884,0.542
4.1163273,114.0270996,-0.150,0.546
6.8937071,116.7956543,0.097,0.529
3.9848207,101.2170410,0.022,0.509
1.1095498,110.2917480,-0.760,0.425
3.3269861,102.4255371,0.559,0.553
2.8223442,102.4035645,0.921,0.555
1.5928123,103.8977051,0.189,0.545
5.4957038,102.2937012,0.129,0.551
5.9766803,100.7336426,-0.101,0.515
5.1237722,119.0808105,-0.617,0.524
4.3354564,101.1071777,0.781,0.530
3.6998186,101.0412598,0.375,0.535
4.1382430,103.3703613,0.183,0.554
2.7126091,102.3376465,0.030,0.516
5.9329721,102.0080566,0.467,0.529
5.7581050,117.0812988,-0.554,0.444
2.9101249,103.4143066,0.295,0.502
3.6998186,101.0632324,-0.018,0.524
5.6487856,100.8215332,-0.371,0.535
5.4519589,102.1838379,-0.910,0.494
5.9329721,100.6457520,-0.157,0.527
4.5107140,103.4582520,0.633,0.547
3.6778914,113.4118652,-0.480,0.465
4.1382430,101.3269043,-0.149,0.527
2.1418349,111.8298340,-0.962,0.531
2.3394375,102.2277832,0.008,0.566
2.3394375,102.2058105,0.609,0.556
4.8611009,115.4113770,0.935,0.526
2.9759559,113.7634277,-0.012,0.558
2.0320445,102.7990723,-1.105,0.529
2.0320445,111.6979980,-0.445,0.519
4.1382430,101.1730957,0.145,0.490
6.3262180,116.4001465,-0.053,0.531
3.9629009,113.9172363,-0.540,0.495
6.4354006,100.4260254,1.234,0.568
1.7904800,103.3264160,0.301,0.534
3.1295462,113.3239746,-0.347,0.501
5.6050520,101.8762207,0.333,0.511
3.7217452,101.1950684,0.249,0.515
5.3863356,103.0847168,0.576,0.571
4.0724942,100.9533691,-0.008,0.533
3.5901776,114.2248535,-0.479,0.567
1.7904800,111.6760254,-0.781,0.444
2.6467632,114.5324707,-1.036,0.408
6.1951683,116.4880371,-0.816,0.520
3.8971380,100.9313965,0.667,0.575
5.6925158,117.1911621,-0.687,0.477
1.3951258,111.5441895,0.943,0.568
3.9848207,101.1730957,-0.808,0.505
5.0800010,115.9167480,-0.893,0.493
5.6706511,101.8762207,-0.602,0.515
1.7245930,103.0627441,0.228,0.511
3.1295462,103.0847168,-0.523,0.595
2.7126091,102.2937012,0.389,0.515
5.4957038,102.2277832,0.336,0.549
4.4449973,117.5427246,-0.368,0.523
5.1675404,103.1945801,0.704,0.532
5.3425828,100.7336426,0.274,0.548
3.4366581,114.1809082,-0.023,0.539
3.1953637,101.6345215,0.876,0.497
5.7362428,102.4694824,1.060,0.559
3.4585910,113.4118652,-0.239,0.497
4.4888091,100.8215332,0.108,0.520
1.4390576,110.6872559,0.509,0.516
3.6340356,103.0847168,-0.050,0.528
5.4738318,115.8068848,1.154,0.563
3.3489215,101.4147949,0.094,0.533
2.3174830,111.1926270,-0.743,0.411
5.0800010,116.2243652,-0.494,0.558
5.6269192,117.4328613,-0.470,0.517
2.9101249,102.6892090,-0.227,0.499
2.6467632,102.0300293,0.204,0.490
6.1077838,116.1364746,0.463,0.553
3.5682478,102.2277832,-0.333,0.491
5.6706511,117.3449707,-0.203,0.512
2.8003980,101.7224121,0.728,0.558
5.4957038,101.8762207,-0.451,0.496
6.0859354,116.7736816,-0.237,0.584
2.7565043,101.8542480,0.721,0.526
4.6421296,117.5207520,-0.637,0.574
2.6028640,102.6232910,0.162,0.555
5.2769476,116.9494629,-0.911,0.480
5.0800010,100.9533691,0.221,0.528
5.4957038,115.8728027,0.153,0.502
4.0944111,101.0852051,-0.030,0.526
2.2955282,112.9284668,-0.410,0.482
5.7362428,116.0485840,-0.166,0.572
6.0203850,100.6457520,-0.164,0.497
7.3515708,117.2570801,-0.932,0.537
5.5394455,100.4260254,0.784,0.536
2.4492049,112.3132324,-0.277,0.496
2.1198775,102.3376465,0.071,0.527
5.0143386,100.5139160,0.562,0.566
2.8881803,101.6564941,0.708,0.537
1.6587038,110.4675293,0.501,0.510
4.4669035,103.4143066,0.531,0.536
6.5008990,100.1843262,1.047,0.534
1.1095498,110.3796387,-0.467,0.459
3.1076060,112.9064941,0.358,0.491
2.0540032,112.8186035,-0.693,0.410
4.2039864,101.9201660,-0.197,0.545
2.6467632,114.7302246,-0.380,0.530
4.6859294,115.6970215,-0.456,0.459
2.6467632,101.7443848,0.537,0.498
4.2916356,101.0852051,-0.267,0.523
4.4888091,118.6193848,1.103,0.581
4.2478122,117.4768066,-0.667,0.425
4.0505767,101.0632324,0.571,0.505
5.2550677,100.6896973,0.031,0.532
1.4610233,103.5900879,0.908,0.572
6.2388552,116.2902832,-0.476,0.481
4.7735207,102.0080566,0.011,0.498
4.9267785,117.3889160,0.107,0.415
5.6487856,100.3601074,0.582,0.566
2.7784514,102.2058105,0.259,0.527
5.6487856,102.0959473,-0.858,0.535
5.3207052,100.2722168,1.155,0.514
4.9048867,116.6418457,-0.173,0.412
5.9985331,102.3596191,0.595,0.553
6.0640861,100.4699707,0.576,0.528
1.1095498,111.2805176,-0.358,0.515
5.9985331,102.2937012,0.541,0.550
1.9661667,102.6672363,0.327,0.543
2.3613917,102.1838379,1.171,0.563
3.0856655,103.4362793,0.205,0.520
1.1754546,111.6320801,0.175,0.524
5.9111167,100.6677246,0.079,0.534
2.9540126,101.3269043,0.941,0.555
3.3050503,113.1481934,-0.301,0.482
4.7735207,115.2795410,0.497,0.514
6.8718928,116.8615723,0.812,0.561
2.9978987,113.8952637,-0.231,0.475
5.8018269,100.6457520,0.132,0.539
1.5928123,110.2038574,-0.352,0.498
5.3863356,116.9055176,-0.795,0.489
4.5107140,100.7995605,-0.560,0.528
1.5928123,104.2492676,0.401,0.549
1.0875811,111.1486816,-0.339,0.508
4.8392069,114.9719238,1.117,0.503
4.8173122,103.4143066,0.742,0.538
3.5901776,113.8293457,-0.504,0.528
1.9661667,103.3264160,0.188,0.522
5.5613152,102.8649902,0.601,0.512
2.2735730,102.5793457,-0.028,0.547
4.7297265,118.0920410,-0.110,0.530
3.0417830,101.6125488,1.453,0.515
3.9409805,100.9533691,0.169,0.530
4.5545219,101.4147949,0.476,0.585
5.1675404,117.9162598,-0.689,0.447
5.8892605,117.9162598,0.731,0.549
5.6269192,115.5871582,0.123,0.503
4.9705600,115.5432129,0.494,0.521
3.8313699,103.3044434,0.634,0.561
1.0656124,110.3576660,-0.568,0.539
5.7799663,118.2019043,-0.256,0.490
6.3698938,99.7888184,0.319,0.526
5.7362428,117.3889160,0.058,0.588
5.1456567,116.3342285,0.140,0.530
3.8094460,102.3815918,0.182,0.516
5.0581143,118.9709473,-0.279,0.490
1.6587038,109.9621582,-0.051,0.472
5.7799663,100.4699707,0.060,0.542
3.8532931,102.5793457,-0.189,0.518
5.1018870,115.9387207,0.619,0.543
4.0286586,101.1291504,0.249,0.511
6.1077838,100.4699707,0.376,0.549
5.6487856,115.9826660,0.056,0.495
2.1857489,103.2604980,-0.118,0.510
5.8455454,102.2497559,-0.276,0.547
5.2331870,103.1066895,0.849,0.560
4.1601581,101.8981934,-0.258,0.542
0.9997051,110.7971191,-0.786,0.509
2.9759559,101.3488770,0.702,0.565
1.5928123,103.6560059,0.553,0.546
5.9111167,117.8942871,-0.035,0.532
2.8003980,102.3815918,0.983,0.563
4.8392069,100.7556152,1.144,0.552
4.4230904,101.9201660,0.189,0.561
6.6755194,117.5207520,-0.131,0.457
5.2331870,117.9382324,-0.538,0.552
2.4931093,102.2937012,0.216,0.515
3.0856655,113.2580566,0.042,0.501
2.0979197,112.0056152,-0.257,0.515
2.8223442,113.0603027,-0.720,0.435
1.8124418,103.7658691,0.080,0.537
2.6028640,102.6013184,0.094,0.504
6.0422360,116.1584473,1.386,0.570
5.5394455,100.5578613,0.970,0.554
3.0417830,112.9284668,-0.060,0.506
2.6028640,102.3156738,-0.383,0.523
6.4572344,116.8176270,-0.118,0.535
5.0362268,118.3117676,1.387,0.567
5.4300853,100.2941895,0.752,0.506
6.4354006,117.2131348,-0.869,0.478
1.3511931,103.5681152,0.528,0.565
5.2988268,103.0627441,0.319,0.542
4.7735207,100.7116699,0.622,0.514
3.3927908,101.2609863,-0.167,0.544
5.3644596,115.5871582,-0.177,0.539
5.0362268,115.7849121,-0.291,0.472
3.9629009,102.6892090,0.019,0.507
4.7078283,118.0920410,-0.521,0.527
6.6536952,117.1032715,-0.107,0.539
5.4082108,115.6970215,-0.707,0.515
2.7784514,111.5881348,-0.316,0.458
5.6269192,100.4699707,1.311,0.562
6.0859354,116.9714355,-0.135,0.589
3.1953637,113.4777832,0.095,0.562
3.2392398,103.1726074,-0.473,0.586
5.9111167,118.1140137,-0.019,0.537
5.9548266,102.2277832,0.495,0.549
2.4052990,102.2497559,0.554,0.554
4.1163273,100.9973145,-0.213,0.512
5.0581143,115.8947754,-1.046,0.435
2.8881803,102.4475098,-0.393,0.487
1.6367402,103.3044434,-0.080,0.539
2.8881803,101.3708496,0.446,0.508
5.5394455,101.8981934,-0.436,0.507
1.5049538,110.9509277,0.012,0.520
3.9848207,101.0852051,0.253,0.492
1.9442068,103.3703613,-0.111,0.488
1.2413579,110.6652832,-0.327,0.533
5.9329721,116.2243652,-0.368,0.498
2.3613917,112.1154785,0.340,0.533
3.8971380,102.3376465,-0.033,0.532
2.9101249,102.3156738,-0.280,0.498
1.3951258,104.1613770,0.175,0.524
2.0100856,111.3684082,0.149,0.528
4.4669035,101.2170410,0.188,0.548
1.4610233,110.3796387,0.263,0.562
3.6998186,101.5466309,-0.107,0.532
2.4492049,102.4694824,0.447,0.518
2.9320690,101.4807129,0.971,0.579
1.7245930,103.1506348,0.295,0.531
2.5809138,101.9860840,-0.033,0.551
1.7245930,103.5021973,0.061,0.528
2.7565043,101.8981934,0.141,0.544
3.8971380,102.1838379,-0.199,0.503
3.4147247,103.4143066,-0.053,0.529
2.4052990,102.2937012,-0.169,0.522
4.4669035,118.5754395,0.499,0.546
6.0859354,100.8435059,-0.251,0.516
1.4390576,110.3356934,0.685,0.549
0.9118267,110.6652832,-0.836,0.467
5.0143386,118.5754395,-0.156,0.594
4.6640299,101.0632324,1.284,0.551
3.8094460,100.9533691,0.181,0.510
3.1734250,113.6755371,-0.391,0.523
4.9924497,116.5100098,-0.534,0.465
2.1198775,103.0407715,0.478,0.492
4.3573658,100.8435059,0.658,0.540
5.7362428,116.7736816,-0.617,0.466
4.7735207,103.2165527,0.186,0.511
5.0800010,103.0407715,0.626,0.551
3.9848207,100.9973145,0.741,0.560
3.5682478,114.0270996,-0.629,0.431
2.7565043,114.6203613,-0.593,0.448
2.6687122,111.9396973,-0.504,0.531
1.3731595,110.3137207,0.215,0.543
3.5024552,113.7414551,-0.702,0.483
4.9705600,100.8215332,-0.799,0.535
4.9267785,101.0852051,0.444,0.556
5.5394455,115.5871582,0.232,0.514
1.0436434,111.4562988,-0.397,0.506
5.4957038,118.2678223,-0.529,0.514
5.6050520,100.4699707,0.958,0.557
2.0320445,102.8430176,-0.738,0.476
3.8313699,103.1506348,0.388,0.561
5.3425828,116.2023926,-0.058,0.564
4.8173122,101.0632324,1.056,0.512
1.7904800,111.8518066,-0.625,0.546
3.1514858,101.6125488,1.070,0.520
4.3135463,114.0490723,-0.220,0.520
5.1894234,115.5871582,0.056,0.547
4.4449973,101.2170410,-0.287,0.524
3.2831139,103.3703613,-0.092,0.550
2.0979197,103.2824707,0.203,0.525
4.5545219,100.9313965,0.089,0.530
3.2831139,101.3708496,0.705,0.524
2.3833455,102.2717285,0.265,0.548
3.8094460,102.0080566,-0.283,0.502
4.2258996,100.9533691,-0.171,0.543
3.3489215,101.2390137,0.673,0.541
5.7799663,118.1579590,-0.499,0.494
3.7875216,101.0412598,-0.043,0.538
5.9329721,100.6677246,0.181,0.546
2.7784514,102.3815918,0.004,0.523
3.7217452,113.6315918,-0.789,0.555
1.3731595,103.4802246,0.502,0.519
5.6269192,117.4108887,-0.186,0.472
4.0067400,101.1291504,0.147,0.506
1.9881263,102.8210449,0.130,0.516
5.4519589,118.1579590,-0.547,0.512
5.6269192,100.5578613,0.545,0.561
5.1456567,100.7995605,-0.214,0.525
3.0198411,102.3596191,0.119,0.519
2.9759559,101.5905762,1.210,0.510
3.1076060,101.5905762,0.816,0.506
4.8611009,103.1945801,-0.008,0.482
6.4354006,100.1843262,0.869,0.574
4.1601581,114.0490723,-0.445,0.517
4.1163273,101.0192871,0.003,0.524
5.7799663,101.9860840,-0.006,0.548
1.9442068,111.3684082,-0.497,0.462
5.8892605,116.0925293,1.123,0.550
2.3394375,102.3815918,-0.057,0.513
4.2478122,101.3928223,-0.680,0.589
2.1198775,111.6979980,0.218,0.503
3.7436712,101.3708496,-0.031,0.531
1.8563646,112.4230957,-0.404,0.426
3.1295462,113.0383301,0.638,0.530
1.4390576,111.5441895,-0.589,0.489
6.1733235,116.1804199,0.764,0.542
5.3425828,115.5212402,0.657,0.546
6.1077838,100.5798340,-0.035,0.549
4.7735207,103.3923340,0.247,0.493
3.9190595,101.8103027,-0.042,0.529
2.6906608,101.9421387,1.010,0.482
5.1237722,103.2165527,-0.350,0.510
2.6687122,101.7443848,-0.031,0.512
1.5269188,104.0954590,0.147,0.561
1.0216743,110.6213379,-0.644,0.478
5.4082108,118.4875488,-0.476,0.496
1.4829887,103.8977051,1.148,0.517
1.3731595,110.7751465,0.572,0.540
4.7516240,115.2795410,1.158,0.544
1.7465556,103.2824707,-0.383,0.534
2.8662354,104.1613770,-0.091,0.591
2.0979197,103.3044434,-0.360,0.499
2.9101249,101.5026855,0.895,0.532
5.6706511,117.5427246,-0.737,0.501
5.9548266,116.2243652,-0.269,0.534
6.1514779,102.2277832,0.602,0.549
4.2916356,118.1579590,0.259,0.544
5.5394455,102.7990723,-0.453,0.535
1.6367402,103.6999512,-0.091,0.546
4.2697242,101.1950684,-0.502,0.488
1.5049538,110.8190918,-0.857,0.462
1.3511931,104.1833496,0.641,0.595
5.2988268,117.0593262,-0.638,0.532
5.2988268,115.2136230,1.150,0.564
2.8662354,101.9641113,-0.247,0.513
2.8442900,101.7663574,0.753,0.531
4.4011829,101.1730957,-0.335,0.533
3.5243866,102.4914551,0.284,0.507
4.2916356,117.9162598,0.473,0.574
4.4011829,100.6677246,0.108,0.503
5.2988268,102.2717285,0.226,0.544
1.4170918,110.2917480,0.846,0.571
4.5764249,117.3669434,-1.035,0.449
5.9111167,102.3376465,0.360,0.528
6.1514779,100.4919434,0.182,0.541
4.0724942,101.1071777,0.158,0.518
3.3708564,101.5905762,1.026,0.567
4.6202287,118.3337402,-0.308,0.539
1.8783255,111.5881348,-0.094,0.533
6.3043786,100.5358887,0.432,0.527
2.4931093,111.5441895,-0.483,0.579
5.6269192,115.9606934,-0.208,0.552
1.7685179,103.6120605,0.696,0.544
4.6640299,103.2604980,-0.465,0.513
1.5049538,103.5900879,0.307,0.582
5.8455454,116.0485840,0.660,0.551
2.6906608,114.3127441,-0.496,0.487
5.4519589,118.0261230,-0.242,0.479
4.3573658,118.1579590,-0.429,0.510
5.2113056,116.8395996,-0.095,0.579
1.6806671,111.1267090,-0.064,0.544
5.8455454,118.2019043,-0.715,0.459
5.0362268,115.9167480,-0.319,0.507
6.6318701,116.9934082,-1.087,0.466
1.4390576,104.0075684,0.481,0.550
3.4585910,102.5134277,0.353,0.558
4.0505767,102.2277832,0.044,0.521
1.0436434,110.8410645,-0.051,0.489
2.0320445,112.7307129,-0.245,0.441
5.5394455,115.5651855,0.230,0.520
2.6467632,101.5905762,0.965,0.515
1.6587038,103.5681152,0.986,0.563
1.9442068,103.0627441,-0.739,0.540
4.3135463,102.0080566,0.014,0.525
6.3043786,100.2282715,-0.375,0.531
6.1296313,116.3562012,-0.461,0.472
4.2258996,118.0261230,0.102,0.509
2.7126091,101.8981934,1.178,0.542
4.2258996,103.3264160,-0.322,0.520
4.7078283,103.2165527,-0.142,0.516
4.9048867,101.9421387,-0.640,0.495
5.2550677,115.8288574,-0.351,0.452
1.8344033,111.5002441,-0.167,0.468
2.2077054,111.9177246,0.366,0.521
1.4390576,103.6340332,0.550,0.553
1.9222467,103.4582520,-0.796,0.502
4.3573658,103.3703613,-0.225,0.528
1.0875811,111.4562988,-0.764,0.508
2.0320445,112.7966309,-0.469,0.498
3.8313699,101.9421387,0.624,0.522
6.4572344,117.3229980,-0.052,0.476
5.6925158,117.8942871,-0.725,0.513
6.0203850,116.7736816,-0.306,0.537
2.8003980,101.6564941,1.397,0.554
2.9759559,102.9309082,-0.427,0.570
5.0143386,118.8391113,0.361,0.531
2.5150610,111.5441895,-0.486,0.528
5.1456567,118.8391113,0.349,0.521
5.2113056,118.9929199,-0.421,0.471
6.7409861,117.0593262,0.567,0.558
2.0320445,103.3703613,0.312,0.536
2.5150610,111.8957520,0.185,0.471
1.9881263,102.5793457,0.158,0.521
4.4888091,117.6525879,0.230,0.574
6.3480564,100.3381348,0.576,0.545
1.4170918,103.6560059,0.578,0.578
2.9540126,102.0739746,0.131,0.533
6.3043786,116.4001465,-0.554,0.513
5.7581050,117.6525879,-0.387,0.496
5.2550677,116.3781738,-0.558,0.561
2.0540032,111.5441895,-0.092,0.516
5.3207052,116.9494629,-0.134,0.538
6.3480564,100.5798340,0.197,0.545
4.6859294,101.1291504,0.945,0.569
4.9486696,100.6896973,-0.304,0.529
4.8392069,118.1359863,-0.738,0.485
1.4829887,110.3356934,1.077,0.557
4.7078283,115.3894043,-0.299,0.483
5.1675404,117.9602051,-0.438,0.425
1.2633253,110.7531738,-0.751,0.472
